Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight
0.14909446713119412,0.0649078209226735,0.16728167229880248,0.18180635574121112,0.4828947768333115,0.9088118230784824,0.15741117428694978,1.2224731760566623
0.02079974305983296,0.20801621118254424,0.02847374726299751,0.5517005571614394,0.6183950983459676,2.479142584241121,0.02370170578971904,4.872615648715432
0.05013092503597463,0.29874066909880537,0.14180564850771218,0.475241700352677,0.8201556723696184,2.5795724814292758,0.010040664010649177,4.856404567058705
0.10686816518897398,0.2589658289934454,0.22447372366346385,0.5376851646632917,0.8075256460784865,2.533472918355146,0.010174739919580482,5.0027853273525835
0.05333284469821523,0.18643872359837596,0.06801906954886323,0.09234926042766212,0.2731911953003793,0.8307934261006199,0.15010489888588358,4.89077707973478
0.1055208551577035,0.06805126661383752,0.05185512334137685,0.07049984833473753,0.4760586985523725,0.9799776795049298,0.18723973296472046,1.1717282976292984
0.2043611281718939,0.17539797358991302,0.18828427604247627,0.23753259298937487,0.3304573413837088,1.0584436206990377,0.06696774445908972,5.121682345183481
0.08601459488312893,0.08661173451989661,0.33477204940021693,0.1872562006588262,0.4992282199145697,0.8480414474981333,0.08736726562873061,0.9198390172668013
0.07420931211836644,0.05938324968738179,0.13977299602693918,0.4377276180625457,0.4016684609310205,0.9423543476980829,0.04027970028006022,0.8909234943812151
0.12888138975453414,0.021873002793226196,0.09630369702863305,0.005503708436320196,0.3643862499265593,0.9615765862039904,0.1771090124099873,1.2863978820433124
0.10027611975341881,0.04428021494686623,0.2379580925729136,0.02038815096443926,0.3020169648287651,0.9296701630603292,0.08725350303937933,1.244160464568889
0.021135509011105297,0.08631110427117791,0.15314610009333207,0.0047085298607902415,0.769044821679041,2.5227662653406764,0.08164237348940201,4.956059135547114
0.2235546222808192,0.11588686312624802,0.09375566981326129,0.07886282533969892,0.6821015488155352,2.5692729729050803,0.01581925076120481,4.749434150702733
0.05444132709725198,0.23755280810357116,0.06754000866139256,0.1656700586292393,0.6709966303781146,2.2803809947785405,0.023607319200311123,5.057163848446304
0.03126586252484261,0.08360006625535076,0.19502422429828273,0.05548902622726602,0.5350862629393895,1.089356283652234,0.10524358187985876,0.8662162026806915
0.10979118123980534,0.04666315225108328,0.25653237448466115,0.21366968926452212,0.5332975297700593,1.1429136937899143,0.33938332525073917,1.1622079219079169
0.05628066118235342,0.24600840777518132,0.2167668391578074,0.07796875956857041,0.37121396514552013,2.5005153451848527,0.06541065923349726,1.0098913838302115
0.1344680109439199,0.23687571109007113,0.10080263450499392,0.21092514940574578,0.6259611217002685,2.234930337955706,0.14077102441048434,4.998982589629331
0.1927409941390065,0.27604138432978265,0.028182838471598567,0.31237481908765025,0.7426058681282883,2.278650472807961,0.14623461837209314,5.097243129800468
0.019977013742251543,0.13267285190353945,0.16116569099634814,0.15491807851445155,0.4064977810689363,0.944731659961008,0.01930416352383325,5.005995906477193
0.2070365163566824,0.3149156771652001,0.13348967998272118,0.16646341851302632,0.6365048974621783,2.2170857656572203,0.11622483296397337,5.010414566245306
0.013494041426533886,0.19882333041669276,0.09065991727324811,0.5370528075335582,0.6450000588211233,2.439973795369406,0.0490859339541208,4.819642757874747
0.1993659770718118,0.07783273857455063,0.13999502671850816,0.5304966063562098,0.8411460098659019,2.5509432769112217,0.07253992519356948,4.8551606262387645
0.011484939733814663,0.26466338791338767,0.14630994336677067,0.03458135428204409,0.37806418276903153,0.7761520162595286,0.13826059091954856,1.0379962952468837
0.1723955711433213,0.01389826670438831,0.21602778680848028,0.3120849529744595,0.4336505617412887,0.8950482079347906,0.1067353747517676,1.0013335078525958
0.03520062314075458,0.08664858214493977,0.10648951617189481,0.4524073613662657,0.3538034624706835,0.7872807378246527,0.0910699986540685,1.1085781277476112
0.013770980181821936,0.2391780187293949,0.10291978623916538,0.4974860953161713,0.8251849366015251,2.4593501158315476,0.10738231601276232,4.905259084048501
0.1680258480894321,0.0228569341078018,0.21307972577119558,0.01948984147760272,0.31172840732463997,0.9977111169966645,0.02740123008161634,1.08681162903804
0.10217648908756673,0.1975870054972295,0.08511918962512643,0.23704900088378023,0.30724050729762353,0.8459908286512093,0.15492640276635603,1.084250471288356
0.10951485900310057,0.17207210392211963,0.1459906090126918,0.21098552857764116,0.18664878580478866,0.866615443819779,0.00496099532427972,1.1339432358116575
0.17571328984315093,0.13428266764528216,0.09441499710020548,0.29684673050392324,0.699111239248252,2.1532110522838837,0.10328170459764084,5.039146140370821
0.21143037771962694,0.26032966938626806,0.03368015451262409,0.24296233309937756,0.6911015001254551,2.271110298575623,0.09999948153332443,5.057275228955094
0.08286977170193172,0.12919293388414702,0.07245670044554045,0.6279264318611032,0.7639035255048071,0.808940525104647,0.009274533149838064,5.070397285192766
0.04713993463267556,0.03413512260985911,0.1992015033320297,0.3947069015401691,0.27806242132055004,0.9750431825462669,0.17762237837588166,0.9858915820253544
0.2304091126478511,0.11339578433315163,0.01881034020318685,0.3385624135354716,0.7067658545146449,2.2720094600587193,0.008225954956526761,5.102595115273533
0.25150088767771794,0.1624868358938687,0.08295000982674401,0.23413827478159308,0.5695811582285836,2.3444019501016027,0.1973275296625271,5.063403807584256
0.10467875264829658,0.0247707557082683,0.06783957865102376,0.1396534532336755,0.32250670602509435,0.7261878116014026,0.03310275913793404,1.112666152812608
0.3310176732520057,0.2695273783446487,0.075060732959446,0.7264808490251801,0.4006417316235906,0.7509116258583582,0.09005695014561801,1.0599825885891274
0.019942770063290344,0.06436374558104942,0.05855835981011856,0.40490238813160917,0.6840374712998375,0.8798856427258773,0.13174039032074003,4.885608450361846
0.18648398560221943,0.0043433588568790905,0.0345518520378721,0.222885999095308,0.3766256056549595,0.8821903131153765,0.032296397647199014,1.0139916718195041
0.09438583038422907,0.33455102302631373,0.049702068541570006,0.3426094836258717,0.5648138768646553,2.2789651627259295,0.016927385902477967,4.910749520498409
0.03773230105119674,0.09126413276296678,0.06088208276073617,0.6156974230094324,0.6774419497782914,2.529918810643735,0.034380572753611276,4.90881451234011
0.008698518971861927,0.13597960641488366,0.048643636498266196,0.48482043974093614,0.6978720085365941,2.4425699056942864,0.03921990519484561,4.920736687124448
0.0905053085976155,0.0028397689675682533,0.035053411036735385,0.10549144934338846,0.6054051393766854,0.8800527641359766,0.2258577744665906,1.0880738317760656
0.04663568482622441,0.29335318411694766,0.06797433170330154,0.4081079104649916,0.7079588962136041,2.167353995728379,0.03363650870430268,5.117469061871372
0.12343540772359322,0.003427636356180105,0.3277222175680182,0.18598005149366775,0.43789251183906397,1.0363955546630574,0.11955787986665464,5.167586447253365
0.046428277490813734,0.1257289718857431,0.0895763860121065,0.03258697511980834,0.7016481164181715,2.4597847892659703,0.014395396003665453,4.852540871077996
0.16379898022155656,0.14364043541859506,0.02353873303833115,0.35837513772026836,0.7075343403730048,2.1874901923112637,0.15499088371387398,5.154038318823193
0.1600732673014301,0.11145152017204334,0.06967865666746101,0.3466881201602821,0.6144661841983192,2.4003444044880258,0.027044290744526713,5.107820423399309
0.1283752353025082,0.1010664858475238,0.12564300855416197,0.20374866436251404,0.4817151211403569,0.994891662820074,0.01587505858786681,1.1055291266468918
0.08659507537732068,0.1334571402323057,0.0686862132757276,0.22678482360028954,0.31516649751137243,1.0590205952037903,0.17435524426381682,1.2765309065232098
0.046127667198871805,0.10613453534895473,0.18937992825864405,0.41574144868949164,0.7526097878742593,2.4418493166495336,0.17347288133399041,4.638668107988419
0.17152301953208146,0.22396881288256842,0.10061415585527575,0.1892995084262855,0.6396456912194924,1.0041951506027056,0.2580022269904365,1.0460212145869017
0.024044687156247423,0.24064325241923182,0.0627089291770283,0.25553568742678034,0.6981601236663487,2.216224315570529,0.03640760019517484,4.947538109390326
0.054300930625297235,0.44475173089948966,0.05438145216988075,0.2328400476029602,0.7916153116798729,1.0746546200398703,0.04685279733438346,5.058423902857076
0.043847355222854136,0.08656465636712343,0.02562642833828964,0.43477522198104795,0.6941202080320056,2.1836625899833932,0.04333486873522848,5.050608405209411
0.12039307206238552,0.10122034259511863,0.03283114030340851,0.4514736992544751,0.8262756024327498,2.4976058493929028,0.08974968113655016,4.884900556056335
0.0513719991031514,0.24787144967604194,0.13476415848574658,0.6476054483439744,0.8621148063512,0.7409812535933474,0.11005881091090126,5.064668517908926
0.03386956641057921,0.17055758003634722,0.051722385559981585,0.48314822895062726,0.6880903924930376,2.549198228076538,0.019376195803741687,4.853944127165839
0.07907960599066645,0.1857565801248117,0.02988578018589335,0.024912937326365875,0.4486766132203869,0.6578953195292417,0.19979142520237334,1.1614633292569099
0.023140301781420358,0.05247182980451875,0.24974909432942052,0.2116664290509722,0.4093080984257356,0.7918494667574785,0.07743745969768626,0.9717181450410283
0.050519619249890756,0.02597879753987283,0.07890389036011977,0.21871356851424384,0.47189185256465505,1.0725411239955875,0.07319851958135178,1.0419548303745811
0.019333500364774617,0.058961990011948656,0.13989472273169395,0.012240225321865361,0.331396859347905,0.7952600050661185,0.06243726772184185,1.028806956270983
0.1619746901164425,0.1656093792043471,0.2285232155250405,0.42316825098670463,0.6068724532834522,2.3499946456992293,0.14923645657896326,5.018545077452616
0.2930950827183189,0.3212772992139608,0.1972190533268368,0.3906758279587656,0.5150371120470015,0.6910491658136644,0.1397414330138129,1.1305378038043943
0.23134583478333942,0.24057659228273917,0.07338383387851949,0.2622363410804737,0.6653268294372614,2.2509060680948187,0.007704233928394134,4.989912204148351
0.13241124992391026,0.08145619202815417,0.15151154863248134,0.3238383632522835,0.39375621288699447,0.8448092091723544,0.05667395350150123,1.1018994556568538
0.004828151331544774,0.00882096435410874,0.031018283913923625,0.2037269507914976,0.3293947214816795,0.7379426742767025,0.12981993678753073,1.1721851995128643
0.2780547575939827,0.11088489748735438,0.07120170899915136,0.20946644835695946,0.7189356370121722,1.1700542757964374,0.05668962413425019,1.0623289745559275
0.018345008791676352,0.21962355375237108,0.11230317550563464,0.583664819266277,0.7461661050528053,2.547007135435232,0.002204335347501897,4.923018763547298
0.020000281040521144,0.047807364872323496,0.10472236097950954,0.12757502441645074,0.30484453961737984,0.7314744891811769,0.03291728635993031,1.2219528368374937
0.03538637375995268,0.08554710392210957,0.03150302734356472,0.26670517379794584,0.4976385839635003,2.2911324875918293,0.19971328944492542,0.8452877099483003
0.016830734236301173,0.23220939994264886,0.030983434143675336,0.27260381077914136,0.4382107750957653,1.055974957540971,0.19081154751285875,0.952412823070627
0.04999840041305332,0.3102129600641238,0.18348674024442319,0.0012909023032916583,0.680478892287489,2.560275872609611,0.011660464302911002,4.892798844577384
0.11605088430273991,0.34796983196296527,0.052218337974472395,0.7339840310389075,0.8746862351970579,2.4957998661121086,0.14767825586784614,4.813546766109478
0.18044036463810292,0.028848750228436488,0.0518009923356111,0.4140056401670798,0.6863275505139926,2.4990710542379455,0.11406047859904553,4.704878746841074
0.2690094944147882,0.2642968337554679,0.12987397203492174,0.1292374731554143,0.6794485011491616,0.7741405514488919,0.1306921075191348,0.9879604332406445
0.022846148753613897,0.09482189854965174,0.09413918220480609,0.39593267772587853,0.6067087254498855,2.120119279310811,0.046580898597305444,5.135212149431022
0.21577489536828987,0.13664819262216227,0.06921030002234077,0.23115476746490277,0.31707452992842405,0.9621213535870042,0.011049816942513972,1.1245687936672897
0.1359410002144761,0.046599744886350755,0.22476243334719537,0.6360468378690929,0.5039410082128148,1.0524957867887663,0.12564443693261879,1.0143593797855526
0.23595504387850816,0.28624358699608166,0.08738189824092497,0.36199710073564406,0.6691683416152718,2.238097448462537,0.049713308760933404,5.076304508129572
